MealId,Name,Rating,Description,PreparationTime,CookTime,Instructions,Yield,YieldUnitId,Servings,Ethnicity,Source,Type,ChillTime
582,Lemon Chiffon Cake,0,,12:20:00 AM,01:15:00 AM,"Move oven rack to lowest position.  Heat oven to 325°.  Mix flour, sugar, baking powder and salt in large bowl.  Beat in water, oil, vanilla, lemon peel and egg yolks with electric mixer on low speed until smooth. 



With clean beaters, beat egg whites and cream of tartar in large bowl with electric mixer on high speed until stiff peaks form.  Gradually pour egg yolk mixture over beaten egg whites, folding in with rubber spatula just until blended.  Pour into ungreased angel food cake pan (tube pan), 10""x4"".  



Bake about 1 hour 15 minutes or until top springs back when touched lightly.  Immediately turn pan upside down onto heatproof funnel or bottle.  Let hang about 2 hours or until cake is completely cool.  Loosen side of cake with knife or long metal spatula; remove from pan.  Spread Lemon Glaze over top of cake, allowing some to drizzle down side.



Orange Chiffon Cake:  Omit vanilla.  Substitute 2 Tbs. grate orange peel for the lemon peel.",,,12,American,Betty Crocker,Dessert,
583,Chocolate Glaze,0,,12:05:00 AM,12:05:00 AM,"Heat chocolate chips, butter and corn syrup in 1-quart saucepan over low heat, stirring frequently, until chocolate chips are melted.  Cool about 10 minutes.  Stir in hot water, 1 tsp at a time, until consistency of thick syrup.  Glazes one 12-cup bundt cake, 10"" angel food or chiffon cake or top of an 8"" or 9"" layer cake.



Milk Chocolate Glaze:  Substitute milk chocolate chips for the semisweet chocolate chips.



Mint Chocolate Glaze:  Substitute mint chocolate chips for the semisweet



White Chocolate Glaze:  Substitute white baking chips for chocolate chips.",0,cup,,American,Betty Crocker,Dessert,
584,Vanilla Glaze,0,,12:05:00 AM,,"Melt butter in 1-1/2 quart saucpan over low heat; remove from heat.  Stir in powdered sugar and vanilla.  Stir in hot water, 1 Tbs at a time, until smooth and consistency of thick syrup.  Glazes one 12-cup bundt cake, 10"" angel food or chiffon cake or top of an 8"" or 9"" layer cake.



Lemon Glaze:  Stir 1/2 tsp. grated lemon peel into melted butter.  Substitute lemon juice for the vanilla and hot water.



Orange Glaze:  Stir 1/2 tsp. grated orange peel into melted butter.  Substitute orange juice for the vanilla and hot water.",1,cup,,American,Betty Crocker,Dessert,
585,Jelly Roll,0,,12:20:00 AM,12:30:00 AM,"Heat oven to 375°.  Line jelly roll pan, 15-1/2""x10-1/2""x1"", with waxed paper, aluminum boil or cooking parchment paper; generously grease waxed paper or foil with shortening.  Beat eggs in small bowl with electric mixer on high speed about 5 minutes or until very thick and lemon colored.  Pour eggs into medium bowl.  Gradually beat in sugar.  Beat in water and vanilla on low speed.  Gradually add flour, baking powder and salt, beating just until batter is smooth.  Pour into pan, spreading to corners.  Bake 12 to 15 minutes or until a toothpick comes out clean.



Immediately loosen cake from edges of pan and turn upside down onto towel generously sprinkled with powdered sugar.  Carefully remove paper.  Trim off stiff edges of cake if necessary.  While cake is hot, carefully roll cake and towel from narrow end.  Cool on wire rack at least 30 mintues.  Unroll cake and remove towel.  Beat jelly slightly with fork to soften; spread over cake.  Roll up cake.  Sprinkle with powdered sugar.



Chocolate Cake Roll: Do not use slef-rising flour.  Increase eggs to 4.  Beat in 1/4 cup baking cocoa with the flour.  If desired, fill cake with ice cream instead of jelly or jam: Spread 1 to 1-1/2 pints (2-3 cups) ice cream, slightly softened, over cooled cake.  Roll up cake; wrap in plastic wrap.  Freeze about 4 hours or until firm.  Serve with Hot Fudge Sauce if desired.",,,10,American,Betty Crocker,Dessert,
586,Hot Fudge Sauce,0,,12:05:00 AM,12:05:00 AM,"Heat milk, chocolate chips and sugar to boiling in 2-quart saucepan over medium heat, stirring constantly; remove from heat.



Stir in butter and vanilla until mixture is smooth and creamy.  Cool about 30 minutes or until sauce begins to thicken.  Serve warm.  Store remaining sauce covered in refrigerator up to 4 weeks.  Sauce becomes firm when refrigerated; heat slightly before serving (sauce will become thin if overheated.",3,cups,,American,Betty Crocker,Dessert,
587,Caramel Frosting,0,,12:10:00 AM,12:10:00 AM,"Melt butter in 2-quart saucepan over medium heat.  Stir in brown sugar.  Heat to boiling, stirring constantly; reduce heat to low.  Boil and stir 2 minutes.  Stir in milk.  Heat to boiling; remove from heat.  Cool to lukewarm, about 30 minutes.



Gradually stir in powdered sugar.  Place saucepan of frosting in bowl of cold water.  Beat with spoon until smooth and spreadable.  If frosting becomes too stiff, stir in additional milk, 1 tsp. at a time, or heat over low heat, stirring constantly.  Frosts 13""x9""x2"" cake or fills and frosts an 8"" or 9"" two-layer cake.",2,cups,,American,Betty Crocker,Dessert,
588,Chocolate Ganache,0,,12:05:00 AM,12:05:00 AM,"Heat whipping cream in 1-quart saucepan over low heat until hot but not boiling; remove from heat.  Stir in chocolate until melted.  Let stand about 5 minutes.  Ganache is ready to use when it mounds slightly when dropped from a spoon.  It will become firmer the longer it cools.  Pour ganache carefully onto top center of cake; spread with large spatula so it flows evenly over top and down to cover side of cake.  Glazes 13""x9""x2"" cake or top and side of an 8"" or 9"" two-layer cake.",1,cups,,American,Betty Crocker,Dessert,
589,Lemon Filling,0,,12:05:00 AM,12:10:00 AM,"Mix sugar, cornstarch and salt in 1-1/2 quart saucepan.  Gradually stir in water.  Cook over medium heat, stirring constantly, until mixture thickens and boils.  Boil and stir 1 minute; remove from heat.  Stir in butter and lemon peel until butter is melted.  Gradually stir in lemon juice and food color.  Press plastic wrap on filling to prevent a tough layer from forming on top.  Refrigerate about 2 hours or until set.  Store cakes or pastries filled with Lemon Filling covered in the refrigerator.",1,cups,,American,Betty Crocker,Dessert,
590,Raspberry Filling,0,,12:05:00 AM,12:10:00 AM,"Drain raspberries, reserving 1/3 cup syrup.  Mix sugar and cornstarch in 1-quart saucepan.  Stir in reserved raspberry syrup.  Heat sugar mixture over medium-low heat, stirring constantly, until mixture thickens and boils.  Boil and stir 1 minute.  Stir raspberries into sugar mixture.  Cool completely, about 30 minutes.",0,cup,,American,Betty Crocker,Dessert,
591,One-Crust Pie Crust,0,,,,"Mix flour and salt in medium bowl.  Cut in shortening using pastry blender or two knives, until particles are size of small peas.  Sprinkle with cold water, 1 Tbs at a time, tossing with fork until all flour is moistened and pastry almost leaves side of bowl (1 to 2 tsp. more wter can be added if necessary).  



Gather pastry into a ball.  Shape into flattened round on lightly floured surface.   If desired, wrap flattened round of pastry in plastic wrap and refrigerate 30 minutes to firm up the shortening slightly, which helps make the baked pastry more flaky and lets the water absorb evenly throughout the dough.  If refrigerated longer, let pastry soften slightly before rolling.



Roll pastry on lightly floured surface, using floured rolling pin, into circle 2"" larger than upside-down pie plate (9""x1-14"") or 3"" for 10"" or 11"" tart pan.  Fold pastry into fourths and place in pie plate; or roll pastry loosely around rolling pin and transfer to pie plate.  Unfold or onroll pastry and ease into plate, pressing firmly against bottom and side and being careful not to stretch pastry, which will cause it to shrink when baked.",1,crust,,American,Betty Crocker,Dessert,
592,Buttermilk Pastry,0,Makes enough for 2 crusts,12:15:00 AM,,"Mix flour and salt in medium bowl.  Cut in shortening and butter using pastry blender or 2 knives, until particles are size of small peas.  Mix in oil and buttermilk with fork until all flour is moistened and pastry leaves side of bowl.  Divide in half; shape each half into a ball.  If making one-crust pie, wrap second ball of pastry and freeze for later use.



Roll pastry.  Fill and bake as directed in pie recipe.  Or, for pie crust that is baked before filling is added, heat oven to 475°/  Prick bottom and side of pastry thoroughly with fork.  Bake 8-10 minutes or until light brown; cool on wire rack.",,,8,American,Betty Crocker,Dessert,
593,Pat-in-the-Pan Oil Pastry,0,Used for pies that have just a bottom crust,12:15:00 AM,,"Mix flour, salt and oil until all flour is moistened.  Sprinkle with cold water, 1 Tbs at a time, tossing with fork until all water is absorbed.  Gather pastry into a ball.  Press bottom and up side of pie plate.  Fill and bake as directed in pie recipe or bake before filling is added.  Heat oven to 475°.  Prick bottom and side of pastry thoroughly with fork.  Bake 10 to 12 minutes or until light brown; cool on wire rack.",,,8,American,Betty Crocker,Dessert,
594,Cookie Tart Pastry,0,,12:10:00 AM,12:12:00 AM,"Heat oven to 400°.  Mix all ingredients until dough forms.  Press firmly and evenly against bottom and side of ungreased 11"" tart pan.  Bake 10 to 12 minutes or until light brown; cool.",,,8,American,Betty Crocker,Dessert,
595,Graham Cracker Crust,0,,12:10:00 AM,12:10:00 AM,"Heat oven to 350°.  Mix all ingredients.  Reserve 3 Tbs. crumb mixgture for topping if desired.  Press remaining mixture firmly against bottom and side of paie plate, 9""x1-1/4"".  Bake about 10 minutes or until light brown; cool.



Cookie Crumb Crust:  Stubstitute 1-1/2 cups finely crushed chocolate or vanilla wafer cookies or gingersnaps for the graham crackers.  Decrease butter to 1/4 cup; omit sugar.",,,8,American,Betty Crocker,Dessert,
596,Apple Pie,0,,12:45:00 AM,12:50:00 AM,"Heat oven to 425°.  Make pastry.  Mix sugar, flour, cinnamon, nutmeg and salt in large bowl.  Stir in apples.  Turn into pastry-lined pie plate.  Cut butter into small pieces; sprinkle over apples.  Cover with top pastry that has slits cut in it; seal and flute.  Cover edge with 2 to 3"" strip of aluminum foil to prevent excessing browning; remove foil during last 15 minutes of baking.  Bake 40-50 minutes or until crust is golden brown and juice begins to bubble through slits in crust.  Cool on wire rack at least 2 hours.



French Apple Pie:  Make pastry for One-Crust Pie.  Turn apple mixture into pastry-lined pie plate.  Omit butter.  Sprinkle apple mixture with Crumb Topping:  Mix 1 cup flour, 1/2 cup packed brown sugar and 1/2 cup firm butter until crumbly.  Cover topping with aluminum foil during last 10 minutes of baking to prevent excessive browning.  Bake 50 minutes.  Serve warm.",,,8,American,Betty Crocker,Dessert,
597,Apple Wrapper Pie,0,,12:40:00 AM,12:35:00 AM,"Heat oven to 425°.  Make pastry as directed-except roll pastry into 13"" circle.  Place on large ungreased cookie sheet.  Cover with plastic wrap to keep it moist while making filling.  Mix brown sugar and flour in large bowl.  Stir in apples.  Mound apple mixture on center of pastry to within 3"" of edge.  Cut butter into small pieces; sprinkle over apples.  Fold edge of pastry over apples, making pleats so it lays flat on apples.  Sprinkle pastry with sugar.



Bake 30 to 35 minutes or until crust is light golden brown.  To prevent excessive browning, cover center of pie with 5"" square of aluminum foil during last 10 to 15 minutes of baking.  Cool on cookie sheet on wire rack 1 hour, or serve warm if desired.",,,8,American,Betty Crocker,Dessert,
598,Cherry Pie,0,,12:40:00 AM,12:45:00 AM,"Heat oven to 425°.  Make pastry.  Mix sugar and flour in large bowl.  Stir in cherries.  Turn into pastry-lined pie plate.  Cut butter into small pieces; sprinkle over cherries.  Cover with top pastry that has slits cut in it; seal and flute.  Cover edge with 2 to 3"" strip of aluminum foil to prevent excessive browning; remove foil during last 15 minutes of baking.  Bake 35 to 45 minutes or until crust is golden brown and juice begins to bubble through slits in crust.  Cool on wire rack at least 2 hours.



Quick Cherry Pie:  Substitute 6 cups frozen unsweetened pitted ret tart cherries, thawed and drained, or 3 cans (14-1/2 oz each) pitted red tart cherries, drained, for the fresh cherries.",,,8,American,Betty Crocker,Dessert,
599,Peach Pie,0,,12:45:00 AM,12:45:00 AM,"Heat oven to 425°.  Make pastry.  Mix sugar, flour and cinnamon in large bowl.  Stir in peaches and lemon juice.  Turn into pastry-lined pie plate.  Cut butter into small pieces; sprinkle over peaches.  Cover with top pastry that has slits cut in it; seal and flute.  Cover edge with 2"" to 3"" strip of aluminum foil to prevent excessive browning; remove foil during last 15 minutes of baking.  



Bake about 45 minutes or until crust is goldent brown and juice begins to bubble through slits in crust.  Cool on wire rack at least 2 hours.



Apricot Pie:  Substitute 6 cups fresh apricot halves for the peaches.



Quick Peach Pie:  Substitute 6 cups frozen sliced peaches, partially thawed and drained, for the fresh peaches.",,,8,American,Betty Crocker,Dessert,
600,Blueberry Pie,0,,12:30:00 AM,12:45:00 AM,"Heat oven to 425°.  Make pastry.  Mix sugar, flour and cinnamon in large bowl.  Stir in blueberries.  Turn into pastry-lined plate.  Sprinkle any remaining sugar mixture over blueberry mixture.  Sprinkle with lemon juice.  Cut butter into small pieces; sprinkle over blueberries.  Cover with top pastry that has slits cut in it; seal and flute.  Cover edge with 2"" to 3"" strip of aluminum foil to prevent excessive browning; remove foil during last 15 minutes of baking.



Bake 35 to 45 minutes or until crust is golden brown and juice begins to bubble through slits in crust.  Cool on wire rack at least 2 hours.



Blackberry, Boysenberry, Loganberry or Raspberry Pie:  Increase sugar to 1 cup.  Substitute fresh berries for the blueberries: omit lemon juice.



Blueberry-Peach Pie:  Substitute 2-1/2 cups sliced fresh peaches for 4 cups of the blueberries; omit lemon juice.  Place blueberries in pastry-lined pie plate; sprinkle with half of the sugar mixture.  Top with peaches; sprinkle with remaining sugar mixture.  Cover with top pastry; continue as directed in step 2.



Quick Blueberry Pie:  Substitute 6 cups drained canned blueberries or unsweetened frozen (thawed and drained) blueberries for the fresh blueberries.

",,,8,American,Betty Crocker,Dessert,
601,Rhubarb Pie,0,,12:35:00 AM,12:55:00 AM,"Heat oven to 425°.  Make pastry.  Mix sugar, flour and orange peel in large bowl.  Stir in rhubarb.  Turn into pastry-lined pie plate.  Cut butter into small pieces; sprinkle over rhubarb.  Cover with top pastry that has slits cut in it; seal and flute.  Cover edge with 2"" or 3"" strip of aluminum foil to prevent excessive browning; remove foil during last 15 minutes of baking.



Bake about 55 minutes or until crust is golden brown and juice begins to bubble through slits in crust.  Cool on wire rack at least 2 hours.



Quick Rhubarb Pie:  Substitute 2 bags (16 oz. each) frozen unsweetened rhubarb, completely thawed and drained, for the fresh rhubarb.



Strawberry-Rhubarb Pie:  Substitute 3 cups sliced strawberries for 3 cups of rhubarb.  Use 2 cups sugar.",,,8,American,Betty Crocker,Dessert,
602,Cranberry-Apple Pie,0,,12:45:00 AM,12:50:00 AM,"Heat oven to 425°.  Make pastry.  Mix sugar and flour.  Alternate layers of apples, cranberries and sugar mixture in pastry-lined pie plate, beginning and ending with apples.  Cut butter into small pieces; sprinkle over apples.  Cover with top pastry that has slits cut in it; seal and flute.  Cover edge with 2"" to 3"" strip of aluminum foil to prevent excessive browning; remove foil during last 15 minutes of baking.



Bake 40 to 50 minutes or until crust is golden brown and juice begins to bubble through slits in crust.  Cool on wire rack for at least 2 hours.",,,8,American,Betty Crocker,Dessert,
603,Lemon Berry Tart,0,,12:15:00 AM,12:12:00 AM,"Bake Cookie Tart Pastry in 11"" tart pan or 12"" pizza pan with 1/2"" side.  Beat lemon curd and cream cheese in medium bowl with spoon or electric mixer on low speed until smooth.  Spread over crust.  Refrigerate at least 1 hour.  Arrange berries on lemon mixture just before serving.  Store covered in refrigerator.",,,8,American,Betty Crocker,Dessert,01:00:00 AM
604,Coconut Cream Pie,0,,12:30:00 AM,12:10:00 AM,"Bake pastry for baked One-Crust Pie.  Beat egg yolks with fork in medium bowl; set aside.  Mix sugar, cornstarch and salt in 2-quart saucepan.  Gradually stir in milk.  Cook over medium heat, stirring constantly, until mixture thickens and boils.  Boil and stir 1 minute.  



Immediately stir at least half of the hot mixture gradually into egg yolks, then stir back into hot mixture in saucepan.  Boil and stir 1 minute; remove from heat.  Stir in butter, vanilla and 3/4 cup of the coconut.  Pour into pie crust.  Press plastic wrap on filling to prevent a tough layr from forming on top.  Refrigerate at least 2 hours until set.



Remove plastic wrap.  Top pie with Sweetened Whipped Cream and remaining 1/4 cup coconut.  Cover and refrigerate cooled pie until serving.  Store covered in refrigerator.



Banana Cream Pie:  Increase vanilla to 1 Tbs. plus 1 tsp; omit coconut.  Cool filling slightly.  Slice 2 large bananas into pie crust; pour warm filling over bananas.  Continue as directed.  Garnish each serving with a dollop of whipped cream, toffee bets and banana slices if desired.



Chocolate Cream Pie:  Increase sugar to 1-1/2 cups and cornstarch to 1/2 cup; omit butter and coconut.  Stir in 2 oz. unsweetened baking chocolate, cut up, after strring in milk.



chocolate-Banana Cream Pie:  Make Chocolate Cream Pie.  Cool filling slightly.  Slice 2 large bananas into pie crust; pour warm filling over bananas.  Continue as directed.  Garnish finished pie with banana slices if desired.

",,,8,American,Betty Crocker,Dessert,12:15:00 AM
605,Swettened Whipped Cream,0,,12:05:00 AM,,"Beat in chilled small bowl with electric mixer on high speed until soft peaks form.



Flavored Whipped Cream:  Beat 1 cup whipping cream, 3 Tbs. sugar or powdered sugar and one of the following ingredients in chilled medium bowl with electric mixer on high speed until soft peaks form.



1 tsp. grated lemon or orange peel

1 tsp. vanilla

1/2 tsp. ground cinnamon, ground ginger, ground nutmeg, almond extract, peppermint extract OR rum extract

1/4 tsp. maple extract



Freezing Instructions:  Place waxed paper or aluminum foil on cookie sheet.  Drop whipped cream by spoonfuls onto waxed paper.  Freeze uncovered at least 2 hours.  Place frozen mounds of whipped cream in a freezer container.  Cover tightly and freeze no longer than 2 months.",1,cup,,American,Betty Crocker,Dessert,
606,Lemon Meringue Pie,0,,12:30:00 AM,12:35:00 AM,"Bake pastry for baked One-Crust Pie.  Heat oven to 350°.  Complete boiling procedure for Meringue.  While sugar mixture for meringue is cooling, beat egg yolks with fork in small bowl; set aside.  Mix sugar and cornstarch in 2-quart saucepan.  Gradually stir in water.  Cook over medium heat, stirring constantly, until mixture thickens and boils.  Boil and stir 1 minute.



Immediately stir at least half of the hot mixture into egg yolks, then stir back into hot mixture in saucepan.  Boil and stir 1 minute; remove from heat.  Stir in butter, lemon peel, lemon juice and food color.  Press plastic wrap on filling to prevent a tough layer from forming on top. 



Complete meringue.  Pour hot lemon filling into pie crust.  Spoon meringue onto hot lemon filling.  Spread over filling, carefully sealing meringue to edge of crust to prevent shrinking or weeping.



Bake 15 minutes or until meringue is light brown.  Cool away from draft 2 hours.  Cover and refrigerate cooled pie until serving.  Store covered in refrigerator.",,,8,American,Betty Crocker,Dessert,
607,"Meringe for 9"" Pie",0,,12:20:00 AM,,"Heat oven to 350°.  Mix sugar and cornstarch in 1-quart saucepan.  Stir in water.  Cook over medium heat, stirring constantly, until mixture thickens and boils.  Boil and stir 1 minute; remove from heat.  Cool completely while making filling for pie recipe.  (To cool more quickly, place in freezer about 10 minutes.)



Beat egg whites and salt in large bowl with electric mixer on high speed until soft peaks just begin to form.  Very gradually beat in sugar mixture until stiff peaks form.



Spoon meringue onto hot pie filling.  Spread over filling, carefully sealing meringue to edge of crust to prevent shrinking.  Bake about 15 minutes or until meringue is light brown.  Cool away from drafts.",,,8,American,Betty Crocker,Dessert,
608,Strawberry Glace Pie,0,,12:30:00 AM,12:10:00 AM,"Bake pastry for baked One-Crust Pie.  Cool completely.  Mash enough strawberries to measure 1 cup.  Mix sugar and cornstarch in 2-quart saucepan.  Gradually stir in water and mashed strawberries.  Cook over medium heat, stirring constantly, until mixture thickens and boils.  Boil and stir 1 minute; cool. 



Beat cream cheese with spoon until smooth.  Spread in pie crust.  Top with remaining whole strawberries.  Pour cooked strawberry mixture over top.  Refrigerate about 3 hours or until set.  Store covered in refrigerator.



Peach Glace Pie:  Substitute 5 cups sliced peaches for the strawberries.  To prevent peaches from discoloring, use fruit protector as directed on package.



Raspberry Glace Pie:  Substitute 6 cups raspberries for the strawberries.",,,8,American,Betty Crocker,Dessert,03:00:00 AM
609,Key Lime Pie,0,,12:30:00 AM,12:45:00 AM,"Bake pastry for baked One-Crust pie.  Heat oven to 350°.  Beat eggs, milk, lime peel and lime juice in medium bowl with electric mixer on medium speed about 1 minute or until welll blended.  Pour into pie crust.



Bake 30 to 35 minutes or until center is set.  Cool on wire rack 15 minutes.  Cover and refrigerate until chilled, at least 2 hours but no longer than 3 days.  Spread with Sweetened Whipped Cream.  Store covered in refrigerator.",,,8,American,Betty Crocker,Dessert,02:00:00 AM
610,Pumpkin Pie,0,,12:20:00 AM,01:10:00 AM,"Heat oven to 425°.  Make pastry for unbaked One-Crust Pie; before adding filling, partially bake pastry as directed to prevent crust from becoming soggy. (Do not partially bake if using the Pat-in-the-Pan Oil Pastry).



Beat eggs slightly in medium bowl with wire whisk or hand beater.  Beat in remaining ingredients except Sweetened Whipped Cream.  Cover edge of pie crust with 2"" or 3"" strip of aluminum foil to prevent excessive browning; remove foil during last 15 minutes of baking.  To prevent spilling filling, place pie plate on oven rack.  Pour filling into hot pie crust.



Bake 15 minutes.  Reduce oven temperature to 350°.  Bake about 45 minutes longer or until knife inserted in center comes out clean.  Cool on wire rack 2 hours.  Serve with Sweetened Whipped Cream.  After cooling, pie can remain at room temperature up to an additional 4 hours, then should be covered and refrigerated.

",,,8,American,Betty Crocker,Dessert,
611,Custard Pie,0,,12:15:00 AM,12:45:00 AM,"Heat oven to 425°.  Make pastry for unbaked One-Crust Pie; before adding filling, partially bake pastry as directed to prevent crust from becomeing soggy.  Increase oven temperature to 450°.  Beat eggs slightly in medium bowl with wire whisk or hand beater.  Beat in remaining ingredients.



Cover edge of pie crust with 2"" or 3"" strip of aluminum foil to prevent excessive browning; remove foil druing last 15 minutes of baking.  To prevent spilling filling, place pie plate on oven rack.  Pour filling into hot pie crust.



Bake 20 minutes.  Reduce oven temperature to 350°.  Bake 10 to 15 minutes longer or until knife inserted halfway between center and edge comes out clean.  Cool on wire rack 2 hours.  After cooling, pie can remain at room temperature up to an additional 4 hours, then should be covered and refrigerated.",,,8,American,Betty Crocker,Dessert,
612,Pecan Pie,0,,12:20:00 AM,12:50:00 AM,"Heat oven to 375°.  Make pastry for unbaked One-Crust Pie.  Beat sugar, butter, corn syrup, salt and eggs in medium bowl with wire whisk or hand beater until well blended.  Stir in pecans.  Pour into pastry-lined pie plate.  Bake 40 to 50 minutes or until center is set.",,,8,American,Betty Crocker,Dessert,
613,French Silk Pie,0,,12:30:00 AM,12:30:00 AM,"Bake pastry for baked One-Crust Pie.  Cool completely.  Beat sugar and butter in medium bowl with electric mixer on medium speed until light and fluffy.  Beat in vanilla and chocolate.  Gradually beat in egg product on high speed until light and fluffy (about 3 minutes).  Pour into pie crust.  Refrigerate until set, at least 2 hours but no longer than 24 hours.  Spread with Whipped Cream.  Garnish with chocolate curls.  Store covered in refrigerator.",,,10,American,Betty Crocker,Dessert,02:00:00 AM
614,Pink Lemonade Pie,0,,12:30:00 AM,,"Bake crust as directed.  Cool completely.  Reserve about 2 Tbs. crumbs to sprinkle over top of pie if desired.  Mix ice cream, lemonade and Cool Whip in a large bowl.  Mound ice cream mixture into crust.  Freeze about 4 hours or until firm.  Let stand at room temperature a few minutes before cutting (If pie has been frozen for several hours or overnight, remove from freezer about 10 minutes before serving to soften slightly).  Store wrapped in freezer.",,,8,American,Betty Crocker,Dessert,04:00:00 AM
615,Butterscotch Brownies,0,,12:15:00 AM,12:25:00 AM,"Heat oven to 350°.  Grease bottom and sides of square pan (8""x8""x2""), with shortening.  Melt butter in 1-1/2 quart saucepan over low heat; remove from heat.  Stir in brown sugar, vanilla, milk and egg.  Stir in remaining ingredients.  Spread in pan.



Bake about 25 minutes or until golden brown.  Cool 5 minutes in pan on wire rack.  For brownies, cut into 4 rows by 4 rows while warm",,,16,American,Betty Crocker,Dessert,
616,Chocolate Brownies,0,,12:25:00 AM,12:45:00 AM,"Heat oven to 350°.  Grease bottom and sides of square pan (9""x9""x2"") with shortening.  Melt butter and chocolate in 1 quart saucepan over low heat, stirring constantly.  Cool 5 minutes.  Beat sugar, vanilla and eggs in medium bowl with electric mixer on high speed 5 minutes.  Beat in chocolate mixture on low speed, scraping bowl occasionally.  Stir in walnuts.  Spread in pan.



Bake 40 to 45 minutes or just until brownies begin to pull away from sides of pan.  Cool completely in pan on wire rack, about 2 hours.  Frost with Frosting.  For brownies, cut into 4 rows by 4 rows.",,,16,American,Betty Crocker,Dessert,
617,Cream Cheese Brownies,0,,12:25:00 AM,12:50:00 AM,"Heat oven to 350°.  Grease bottom and sides of rectangular pan (13""x9""x2"") with shortening.  Melt butter and chocolate in 1-quart saucepan over low heat, stirring frequently.  Remove from heat; cool 5 minutes.  Make Cream Cheese Filling; set aside.



Beat chocolate mixture, sugar, vanilla and eggs in large bowl with electric mixer on medium speed 1 minute, scraping bowl occasionally.  Beat in flour and salt on low speed 30 seconds, scraping bowl occasionally.  Beat on medium speed 1 minute.  Stir in nuts.  Spread 1-3/4 of batter in pan.  Spread filling over batter.  Drop remaining batter in mounds randomly over filling.  Carefully spread to cover cream cheese layer.



Bake 45 to 50 minutes or until a toothpick comes out clean.  Cool in pan on wire rack.  For brownies, cut into 8 rows by 6 rows.  Store covered in refrigerator.



Cream Cheese Filling:

Beat 16 oz cream cheese (softened), 1/2 cup sugar, 2 tsp. vanilla and 1 egg until smooth.",,,48,American,Betty Crocker,Dessert,
618,Lemon Bars,0,,12:10:00 AM,12:50:00 AM,"Heat oven to 350°.  Mix flour, butter and 1/4 cup powdered sugar.  Press in ungreased square pan (8""x8""x2"" or 9""x9""x2"") building up 1/2"" edges.  Bake crust 20 minutes; remove from oven.



Beat reamining ingredients except powdered sugar with electric mixer on high speed about 3 minutes or until light and fluffy.  Pour over hot crust.  Bake 25 to 30 minutes or until no indentation remains when touched lightly in center.  Cool in pan on wire rack.  Dust with powdered sugar.  For bars, cut into 5 rows by 5 rows.",,,25,American,Betty Crocker,Dessert,
619,Pumpkin-Spice Bars,0,,12:15:00 AM,12:30:00 AM,"Heat oven to 350°.  Lightly grease bottom and sides of jelly roll pan (15-1/2""x10-1/2""x1"") with shortening.  Beat eggs, sugar, oil and pumpkin in large bowl until smooth.  Stir in flour, baking powder, cinnamon, baking soda, salt, ginger and cloves.  Stir in raisins.  Spread in pan.  Bake 25 to 30 minutes or until light brown.  Cool completely in pan on wire rack, about 2 hours.  Frost with Cream Cheese Frosting.  Sprinkle with walnuts.  For bars, cut into 7 rows by 7 rows.  Store covered in refrigerator.



Cream Cheese Frosting:  Beat 3 oz. cream cheese (softened), 1/3 cup butter (softened) and 1 tsp. vanilla in medium bowl with electric mixer on low speed until smooth.  Gradually beat in 2 cups powdered sugar one cup at a time on low speed until smooth and spreadable.",,,49,American,Betty Crocker,Dessert,
620,Oatmeal-Raisin Cookies,0,,12:15:00 AM,12:10:00 AM,"Heat oven to 375°.  Beat all ingredients except oats, flour and raisins in large bowl with electric mixer on medium speed or mix with spoon.  Stir in oats, flour and raisins.  Drop dough by rounden Tbs. about 2"" apart onto ungreased cookie sheet.  Bake 9 to 11 minutes or until light brown.  Immediately remove from cookie sheet to wire rack.",3,dozen,,American,Betty Crocker,Dessert,
621,Soft Molasses Cookies,0,,12:10:00 AM,12:10:00 AM,"Heat oven to 375°.  Beat 1 cup sugar, sour cream, butter, shortening, molasses and egg in large bowl with electric mixer on medium speed or mix with spoon.  Stir in remaining ingredients.  Drop dough by rounded Tbs. about 2"" apart onto ungreased cookie sheet.  Bake 9 to 11 minutes or until almost no indentation remains when touched in center.  Cool 1 to 2 minutes; remove from cookie sheet to wire rack.  Sprinkle with sugar while warm.



With Vanilla Frosting:  Bake and cool cookies as directed except omit sugar at end.  Mix 3 cups powdered sugar, 1/3 cup butter (softened), 1-1/2 tsp vanilla and 2 to 3 Tbs milk until smooth and spreadable.  Frost cookies.",4,dozen,,American,Betty Crocker,Dessert,
622,Chocolate-Oatmeal Chewies,0,,12:10:00 AM,12:10:00 AM,"Heat oven to 350°.  Beat sugar, butter, milk and egg in large bowl with electric mixer on medium speed, or mix with spoon.  Stir in remaining ingredients.  Drop dough by rouned Tbs. about 2"" apart onto ungreased cookie sheet.  Bake 10 to 12 minutes or unil almost no indentation remains when touched in center.  Cool 1 to 2 minutes; remove from cookie sheet to wire rack.",3,dozen,,American,Betty Crocker,Dessert,
