"MealId","Name","Rating","Description","PreparationTime","CookTime","Instructions","Yield","YieldUnitId","Servings","Ethnicity","Source","Type","ChillTime"
895,"Chicken Noodle Soup",0,,12:05:00 AM,12:15:00 AM,"Bring water to a boil in a soup ot.  While water comes to a boil, heat oil in a large skillet over medium-high heat until hot.  Saute chicken until browned on all sides and cooked through.  Once water comes to a boil, add sauteed chicken, carrot, cabbage, garlic and ginger to pot.  Cook 2 minutes, then add ramen noodles along with only 2 of the flavor packets that come with the noodles.  Cook 3 minutes and not a second longer-ramen is best when not cooked too long.  Taste, than add soy sauce if you like.",,,6,"American","Family Feasts for $75 a Week","Soup",
896,"Chicken-Barley Stew",0,,12:20:00 AM,01:00:00 AM,"Bring broth to a boil in a soup pot.  When broth is boiling, add all ingredients to the pot, except parsley.  Return broth to a boil, then partially cover pot and reduce heat to medium-low.  Let stew simmer1 hour, stirring occasionally.  Ladle stew into individual bowls.  Garnish each with a sprinkling of parsley before serving.",,,6,"American","Family Feasts for $75 a Week","Main Dish",
897,"Ethiopian Chicken Stew",0,,12:20:00 AM,01:40:00 AM,"Hard-boil eggs; drain, let cool and peel.  Meanwhile, combine water and lemon juice in a large bowl.  Add chicken to bowl and let soak 10 minutes.  Remove chicken from water and let drain.  Cut into bite-size pieces.  Heat oil in a large heavy skillet over medium-high heat until hot.  Add chicken and cook until it is opaque.  Remove chicken to a plate.

Add onions to skillet.  Over medium heat, cook, stirring frequently, until liquid steams off and onions start to look dry and get some browned bits.  Add butter.  Continue to cook over meidum heat, stirring and watching carefully, 7 to 10 minutes or until onions are well browned.

Add ginger, paprika, cayenne, pepper and tumeric.  Add chicken, tomatoes and water.  Stir well.  Cover and simmer over medium-low heat, stirring every 10 minutes for a half an hour.  Five minutes before serving, set whole, peeled, hard boiled eggs on top of the stew, one for each person.  This stew can be served with pita bread, tortillas or over hot rice.",,,8,"Ethiopian","Family Feasts for $75 a Week","Soup",
898,"Beef Dumpling Stew",0,,12:20:00 AM,12:25:00 AM,"In a soup pot, bring broth and tomatoes to a simmer.  When broth is simmering, add potatoes and continue to simmer.  Heat a large skillet over high heat until hot.  Add beef and brown.  Be careful not to overstir it.  Once meat is browned, remove from pan.  Drain off all but 1 Tbs. rendered fat.  Add olive oil to the same skillet then add carrots, onion and garlic and cook over medium heat, stirring a few times, until onion is translucent.  Sprinkle vegetables with flour and paprika.  Stir until combined.  Add beef and cooked vegetables to simmering broth.  Add milk and corn and season with salt and pepper.  Bring to a simmer and cook 10 minutes or so, while you mix batter for dumplings.

To make dumplings, combine flour, baking powder, paprika and salt in a large bowl.  Warm milk and butter together in microwave until butter is just melted.  Pour milk mixture over flour mixture and stir together until just barely combined.  Spoon dumpling mixture on top of simmering soup by heaping tablespoonfuls.  Dumplings will sink down into stew at first, but float back to surface as they cook.  Once dumplings have bobbed back to top, take a pinch of paprika and sprinkle across the tops of the dumplings for a touch of extra color.  Cover with a lid and let dumplings simmer over medium-low heat 7 to 8 minutes.  When dumplings are fluffy and biscuit-like in the middle, they are done.  Serve.",,,6,"American","Family Feasts for $75 a Week","Soup",
899,"Cheesy Corn and Potato Chowder",0,,12:10:00 AM,12:30:00 AM,"Cook bacon in a soup pot until nicely browned.  Using a fork or slotted spoon, remove bacon bits from skillet, leaving drippings in pan.  Add onion, celery, garlic, thyme, parsley, salt and pepper; cook, stirring frequently, 2 to 3 minutes.  Sprinkle flour into pan; stir well.  Gradually whisk in broth.  Stir in potatoes; cook 15 minutes over medium to low heat, stirring occasionally.  Add corn and milk; simmer 10 more minutes.  Add cheese and stir until cheese is melted.  Ladle into individual bowls and serve topped with crumbled bacon.

Clam Chowder: omit corn, substitute half of milk with heavy cream, add 1 cup canned chopped clams.",,,6,"American","Family Feasts for $75 a Week","Soup",
900,"Tuna Cheddar Chowder",0,,12:05:00 AM,12:25:00 AM,"Melt butter in a soup pot over medium heat.  Add carrots, onion and garlic; cook, stirring, until carrots begin to soften, 4 to 6 minutes.  Add flour and celery seeds and whisk well.  Add broth, whisking well until clumps of flour dissolve, then bring to a boil over high heat. 

When soup is boiling, add egg noodles, tuna and peas.  When soup comes to a boil again, reduce heat to medium and cook 6 to 7 minutes, stirring often.  Add milk and bring to a gentle simmer.  Sprinkle with cheese, stirring well.  Season with salt and pepper and serve immediately.",,,6,"American","Family Feasts for $75 a Week","Soup",
901,"Salmon Chowder",0,,12:10:00 AM,12:20:00 AM,"Melt butter in a soup pot over medium heat and cook onion, celery and bell pepper, stirring.  Add garlic after vegetables start to get soft, 3 to 5 minutes, and cook 1 minute.  Add flour and stir until it is evenly dispersed.  Add potato, carrots, broth, dill, salt and black pepper.  Stir and bring to a boil over high heat.  Reduce heat to medium-low and simmer until potatoes are fork tender, about 20 minutes.  Add milk, corn and salmon.  Heat 5 minutes.  Ladle into bowls and serve with a little grated cheese on top.",,,4,"American","Family Feasts for $75 a Week","Soup",
902,"Ethiopian-Style Home Fries",0,,12:10:00 AM,12:15:00 AM,"Preheat oven to 500°.  Coat a large baking sheet with nonstick cooking spray.  Slice potatoes thickly, french-fry style.  In a plastic bag, toss potatoes with oil, berbere and salt.  Spread fries over baking sheet in a single layer.  Bake until browned and tender, 10 to 15 minutes.  Serve with lots of ketchup.",,,6,"American","Family Feasts for $75 a Week","Side Dish",
903,"Oven-Baked Breaded Zucchini",0,,12:10:00 AM,12:10:00 AM,"Preheat oven to 475°.  Grease a large baking sheet.  Peel zucchini; cut in half lengthwise.  Cut each half into 8 lengthwise strips.  Combine cracker crumbs and cheese on a plate.  Pour dressing in a large shallow dish.  Dip each zucchini strip into dressing, then dredge in crumbs.  Place on prepared baking sheet.  Bake 5 minutes, then turn strips over and bake until crumbs are lightly browned, about 5 minutes more.",,,4,"American","Family Feasts for $75 a Week","Side Dish",
904,"Buttery Garlic-Cheese Biscuits",0,,12:15:00 AM,12:15:00 AM,"Preheat oven to 375°.  Grease a 12-cup muffin tin.  In a large bowl, mix together flour, sugar, baking powder and salt.  Add milk and cheese; stir just until combined.  Divide batter among 12 muffin cups.  Mix together melted butter and garlic; drizzle over biscuits.  Bake until golden brown, about 15 minutes.  Serve hot.",12,"biscuits",,"American","Family Feasts for $75 a Week","Bread",
905,"Biscuits",0,,12:25:00 AM,12:15:00 AM,"Preheat oven to 425°.  In a large bowl, whisk together flour, baking powder, sugar and salt.  Using a box grater, shred cold butter into mixture and stir to distribute evenly through dry mixture.  Add milk gradually, stirring just until dough pulls away from the side of the bowl.  Turn dough out onto a floured surface and knead 15 times.  Pat or roll dough out to a 1"" thickness.  Cut biscuits using a large glass dipped in flour.  Keep patting remnants of dough together and cutting biscuits until all dough is used.  Brush excess flour off biscuits and place them on an ungreased baking sheet.  Bake until edges begin to brown, 13 to 15 minutes.  Serve hot.",16,"biscuits",,"American","Family Feasts for $75 a Week","Bread",
906,"Tortillas",0,,12:10:00 AM,12:20:00 AM,"Combine 3 cups flour, baking powder and salt in a large bowl.  Work in shortening until mixture is crumbly.  Slowly add water to mixture while tossing with a fork.  With your hands, knead dough vigorously in a bowl until it forms a nice dough ball, about 2 minutes.  Add a little more water if needed to collect any loose flour.  Cover bowl with a clean dish towel and let stand for 15 minutes.

Divide dough into 12 balls. Take a dough ball, roll it in flour, then place on a floured surface.  Roll out very thin and evenly with a rolling pin.  Place a large cast-iron skillet over medium heat until hot.  Add a tortilla and cook for 1 to 2 minutes per side, until it gets brown spots and no longer looks doughy.

Leftover tortillas can be stored in plastic bag in fridge or freezer.  Dough can be stored for a day or two.  Let sit on counter for half an hour before rolling any leftover dough.",12,"Tortillas",,"Mexican","Family Feasts for $75 a Week","Bread",12:15:00 AM
907,"Zucchini Bread",0,,12:20:00 AM,01:00:00 AM,"Preheat oven to 325°.  Grease and flour two 4""x8"" loaf pans.  Combine flour, wheat germ, baking powder, baking soda, salt, cinnamon and cloves in a medium bowl with a fork.  Beat eggs, oil, vanilla and sugar together in a large bowl.  Add dry ingredients to creamed mixture and beat well.  Stir in zucchini and nuts until well combined.

Pour batter into prepared pans.  Bake until a tester comes out clean, 50 to 60 minutes.  Remove bread from pans and completely cool before slicing.",2,"loaves",,"American","Family Feasts for $75 a Week","Bread",12:20:00 AM
908,"Honey-Granola Bars",0,,12:10:00 AM,12:30:00 AM,"Preheat oven to 350°.  Grease a 9""x13"" baking pan.  Combine granola, oats, flour, cinnamon and baking powder in a large bowl.  Beat butter, honey, brown sugar, eggs and vanilla together in a medium bowl.  Fold butter mixture into flour mixture just until combined.  Mix in raisins.

Press dough firmly into prepared baking pan and bake until medium brown, 25 to 30 minutes.  Cool in pan on a wire rack for 10 minutes.  The bars will firm up as they cool.  Carefully cut into 18 rectangular bars.  Cool completely.  Wrap individually and store at room temperature.",18,"bars",,"American","Family Feasts for $75 a Week","Snack",12:10:00 AM
909,"Pumpkin Muffins with Streusal Topping",0,,12:20:00 AM,12:25:00 AM,"Preheat oven to 400°.  Grease and flour a 12-cup muffin tin.  Combine flour, sugar, baking powder, salt, cinnamon and nutmeg in a large bowl.  Cut in butter with a fork until butter is evenly dispersed and mixture looks crumbly.  Stir in raisins.

In another large bowl, whisk together pumpkin, eggs and milk until well combined.  Add to flour mixture and mix lighly just until combined.  Spoon into prepared muffin cups, filling each 3/4 full.  Combine streusal topping ingredients in a small bowl.  With hands, rub butter into ther ingredients until mixture is crumbly.  Sprinkle each muffin with about 1 Tbs steusel topping.  Bake until set when touched, 20 to 25 minutes.  Repeat with remaining batter and streusel.",18,"muffins",,"American","Family Feasts for $75 a Week","Bread",
910,"Baked Apple ""Donuts""",0,,12:20:00 AM,12:25:00 AM,"Preheat oven to 350°.  Grease and flour a 12-cup muffin tin.  In a large bowl, combine flour, sugar, baking powder, salt and nutmeg using a fork.  Add shortening and work until mixture looks like coarse crumbs.  Combine eggs, milk and apples.  Add to flour mixture; stir just until blended.  Spoon batter into prepared muffin cups, filling each 3/4 full.  Bake until donuts are light to medium brown, about 20 to 25 minutes.

While donuts bake, melt butter for topping.  Set aside.  In a small bowl, combine sugar and cinnamon.  When donuts are done and before they have a chance to cool, remove from pan and dip in butter then in sugar.  Repeat with remaining batter and topping.  Any leftover donuts can be frozen.",2,"dozen",,"American","Family Feasts for $75 a Week","Bread",
911,"Chocolate-Peanut Butter Cookie Bars",0,,12:15:00 AM,12:20:00 AM,"Preheat oven to 350°.  Line a 9""x13"" baking pan with parchment paper.  In a large bowl, cream together butter and brown sugar until light and fluffy.  Add egg and vanilla; mix.  Add salt and flour slowly until everything is well mixed.  Spread batter evenly across bottom of prepared baking pan.  Bake on center rack of oven until edges begin to pull away from sides of pan, about 15 minutes.

Meanwhile, combine chocolate chips adn peanut butter and microwave on high for 20 seconds at a time until melted.  Blend well.  When cookie layer is completely ready, remove it from oven and cool 5 minutes.  Spread mixture over surface.  Sprinkle peanuts evenly over the top.  Cover with plastic wrap and chill until chocolate is firm.  Cool completely in pan before cutting into squares and enjoying.",18,"bars",,"American","Family Feasts for $75 a Week","Dessert",01:00:00 AM
912,"No-Mix Dump Cake",0,,12:05:00 AM,12:30:00 AM,"Preheat oven to 400°.  Drain juice from 1 quart of fruit; set aside juice for a different purpose.  Pour remaining fruit with juice plus drained fruit into a 9""x13"" pan.  In a medium-size bowl, combine flour, sugars, baking powde and baking soda.  Sprinkle mixture evenly over fruit.  Arrange butter pats evenly over the top.  Bake until cake is browned, with crispy bits and little bubbles of juice filling popping up through the crusth, about 30 minutes.  Spoon into bowls while still warm and serve with ice cream if you like.

If using store-bought fruit, you will need about 8 cups drained fruit with about 2 cups liquid.  You can experiment with different kinds of fruit.",1,"pan",,"American","Family Feasts for $75 a Week","Dessert",
913,"Cheddar-Pear Pie",0,,12:15:00 AM,12:35:00 AM,"Preheat oven to 400°.  Press crust into 8"" or 9"" pie pan.  In a large bowl, combine pears, sugar, cornstarch and salt.  Pour into pie crust.  In a medium-size bowl, combine topping ingredients until crumbly.  Sprinkle evenly over filling.  Bake until crust is golden and cheese is melted, 25 to 35 minutes.  Let cool on a wire rack for 10 minutes.  Serve warm.  Store any leftovers in the fridge.

If you want to do apples, bake an additional 10 minutes.",1,"pie",,"American","Family Feasts for $75 a Week","Dessert",12:10:00 AM
914,"Push-in Pie Crust",0,,12:05:00 AM,12:10:00 AM,"Place flour, sugar and salt in an 8"" or 9"" pie pan.  Mix with a fork.  Add oil and milk.  Mix again, until all ingredients are combined.  Press dough into the bottom and against the sides of pan with your fingertips.  If you are using this crust for a pudding-type pie, bake empty pie shell in a preheated 425° oven for 10 to 12 minutes.  Otherwise, bake for the amount of time recommended in your pie recipe.

For a quiche, decrease the sugar to 1 tsp.",1,"pie",,"American","Family Feasts for $75 a Week","Dessert",
915,"Apple Crisp with Oat and Brown Sugar Topping",0,,12:30:00 AM,12:30:00 AM,"Preheat oven to 375°.  Peel, core and thinly slice apples.  Spread sliceds over the bottom of a 9""x13"" or two 8"" square casserole dish(es).  In a small bowl, soften butter until a little melted but not totally liquid.  Combine flour, oats, brown sugar, cinnamon, cloves and salt in a medium-size bowl.  Add butter and mix with a spoon or your hands until dry ingredients start to clump together and butter is dispersed.  Sprinkle crumb topping over apples.  If you used 2 smaller dishes, at this point you can cover and freeze 1 of the pans to bake later. 

Bake crsip until the topping is light to medium brown and you can see a little bubble juice at the edges of pan, 25 to 30 minutes.  Serve warm or cool, with whipped topping or ice cream if desired.",1,"pan",,"American","Family Feasts for $75 a Week","Dessert",
916,"Chocolate Zucchini Cake",0,,12:20:00 AM,01:00:00 AM,"Preheat oven to 350°.  Grease and flour a 9""x13"" baking pan, tapping excess flour out.  Combine flour, wheat germ, sugar, cocoa powder, baking soda, baking powder, cinnamon and salt in a medium-size bowl.  Add eggs and beat for 1 minute then add oil and mix well.  Fold in zucchini and nuts until evenly distributed.  Pour batter into prepared pan.  Bake until a knife comes out clean, 50 to 60 minutes.  Cool cake completely in pan on a wire rack.",1,"pan",,"American","Family Feasts for $75 a Week","Dessert",
917,"Vanilla Pudding",0,,12:05:00 AM,12:15:00 AM,"Combine sugar, cornstarch and salt in a medium-size saucepan.  Whisk in about 1 cup milk, stirring until smooth.  Whisk in remaining 1 cup milk until well combined.  Cook over medium heat, stirring constantly and gently, until mixture begins to thicken.  Reduce heat to low and continue to cook 2 to 3 more minutes, stirring gently.  

Remove from heat and add vanilla and butter, stirring until butter is melted.  Pour pudding into serving dishes.  Cover with plastic wrap, laying right on the surface of the pudding to keep a skin from forming.  Chill until cool and set, about 1 hour.

Chocolate Pudding: increase cornstarch to 1/4 cup, decrease vanilla to 1 tsp and add 1/4 cup unsweetened cocoa powder along with sugar, cornstach and salt.",,,4,"American","Family Feasts for $75 a Week","Dessert",01:00:00 AM
918,"Stuffed French Toast Strata",0,"Can be made overnight.",12:20:00 AM,12:25:00 AM,"Cut bread loaf roughly into 3/4"" cubes (about 12 cups bread cubes).  Cut cream cheese into small cubes.  Grease a 9""x13"" baking pan.  Place half of bread cubes in prepared pan.  Top with cream cheese cubes, then remaining bread cubes.

Whisk together eggs, milk, butter, syrup, cinnamon and vanilla until well combined.  Pour egg mixture evely over bread and cheese cubes.  Using a metal spatula, slightly press down layers to moisten all bread.  Cover pan with plastic wrap and refrigerate at least 2 hours or up to 24 hours.  Preheat oven to 325°.  Remove plastic from pan and bake strata until the center appears to be set and eggs are golden, 40 to 45 minutes.  Let stand 10 minutes before slicing.",,,6,"American","Family Feasts for $75 a Week","Breakfast",02:00:00 AM
919,"Homemade Pancake Syrup",0,,12:15:00 AM,12:15:00 AM,"In a medium-size saucepan, combine sugar, swater and corn syrup; bring to a boil over medium heat.  Boil until slightly thickened, about 7 minutes.  Remove from heat; stir in salt, vanilla and maple flavoring.  Cool for 15 minutes before using or cool entirely before storing in a tightly covered bottle in cupboard.",3,"cups",,"American","Family Feasts for $75 a Week","Breakfast",
920,"Spaghetti Seasoning Mix",0,,12:10:00 AM,,"Place all ingredients in a medium-size container with a tight-fitting lid; shake well until combined.  Divide equally among 6 snack-size zip-top plastic bags or store in a jar and scoop out 1/3 cup for every quart of crushed tomatoes that you use.",2,"cups",,"American","Family Feasts for $75 a Week","Mix",
921,"Berbere",0,,12:05:00 AM,,"Place all ingredients in a small container with a tight-fitting lid and shake well until combined.",0,"cup",,"American","Family Feasts for $75 a Week","Mix",
922,"Blue-Ribbon Pancake/Waffle Mix",0,,12:05:00 AM,,"Mix all ingredients together and store in an airtight container at room temperature for up to 1 year.",5,"batches",,"American","Family Feasts for $75 a Week","Mix",
923,"Biscuit Mix",0,,12:10:00 AM,,"Combine dry ingredients.  Add shortening and mix by hand or with a pastry blender until well combined.  Store, tightly covered, in an airtight container in refrigerator up to 3 months.

To make biscuits:  Combine 2 cups biscuit mix with 1/3 cup milk and 1 Tbs white vinegar to make a soft but not sticky dough.  If dough is too sticky, add a little flour until dough has good texture.  Turn out on a floured counter.  Roll out about 3/4"" thick.  Cut with a large glass or biscuit cutter.  Place on ungreased baking sheet.  Bake in preheated 400° oven until biscuits are golden, 12 to 15 minutes.  Each batch makes aobut eight 3"" biscuits.",10,"cups",,"American","Family Feasts for $75 a Week","Mix",
924,"Cream of Anything Soup Mix",0,"equivalent to twelve 10.75 oz. cans condensed soup",12:10:00 AM,,"Combine all ingredients in a large bowl.  Store, tightly covered, in an airtight container at room temperature up to 1 year.

To make soup:  In a medium-size saucepan, combine 1/2 cup dry soup mix with 1-1/4 cups water, 1 Tbs butter and the following flavorings to make the specific soup you need.  Blend well and bring to a boil, cooking 2 to 3 minutes.  This mixture will thicken as it cools.

Cream of Chicken:  Prepare as directed above
Cream of Mushroom:  Add 1/2 cup minced mushrooms",5,"cups",,"American","Family Feasts for $75 a Week","Mix",
925,"Pot Roast",0,,12:15:00 AM,01:00:00 AM,"Preheat oven to 450°.  Spray the inside and lid of a cast-iron Dutch oven with oil.  Peel the onions, if using fresh, and drop them into the pot with the potatoes.  Mix and lightly season with salt and pepper.  Add the meat and again season with salt and pepper.

In a small bowl, whisk together the tomato paste, broth and Worcestershire sauce until fully incorporated.  Pour half of the mixture over the meat.  Add layers of carrots, green beans and mushrooms and pour in the rest of the sauce.

Cover and bake for 48 minutes for medium/well-done meat and crunchy vegetables, 53 minutes for more well-done meat and softer vegetables, or until the aroma of a fully cooked meal escapes the oven.  Serve immediately.

Variations:
Rub meat with crushed red pepper flakes and white pepper before arranging in the pot.

Add 1 Tbs. prepared horseradish and 1 Tbs Dijon mustard to the broth mixture.

Omit the Worcestershire sauce and instead add 1/2 tsp. each of dried marjoram and dried thyme.

Leave out the entire broth mixture and instead place 3 to 4 sprigs of fresh rosemary in the pot.  Be sure to remove sprigs before serving.",,,2,"American","Glorious One-Pot Meals","Main Dish",
926,"Pasta with Meatballs",0,,12:15:00 AM,12:45:00 AM,"Preheat oven to 450°.  Spray inside and lid of Dutch oven with olive oil.  Scatter the pasta in the pot.  Add 2/3 cup water and olive oil and stir to make an even layer.  

In a medium bowl, mix the groudn meat with the egg, bread crumbs, salt and parsley.  Shape the mixture into balls, about 2 Tbs each, and drop into the pot.  Cover with half of the marinara sauce.

Layer in carrtos, zucchini and bell pepper; then lightly season with salt.  Pour the rest of the marinara sauce over all.  Cover and bake for about 45 minutes or until 3 minutes after the aroma of a fully cooked meal escapes the oven.  Serve immediately.",,,2,"American","Glorious One-Pot Meals","Main Dish",
927,"Pasta Tricolore",0,,12:20:00 AM,12:45:00 AM,"Preheat oven to 450°.  Spray inside and lid of Dutch oven with olive oil.  Scatter the pasta in the pot.  Drain the liquid from the tomatoes into a measuring cup.  If necessary, add enough water to make 2/3 cup liquid.  Reserve the tomatoes.

Add 1/3 of the garlic, a little salt and pepper and the olive oil to the tomato liquid.  Pour the liquid into the pot and stir to make the pasta an even layer.

Mix the tomatoes with the rest of the garlic, onion, basil and oregano, spinach and ground meat in a medium bowl.  Season with salt and pepper to taste.  Drop forkfuls of the tomato-meat mixture evenly over the pasta without mixing together.  Cover and bake for 45 minutes or until 3 minutes after the aroma of a fully cooked meal escapes the oven.  Serve immediately.",,,2,"American","Glorious One-Pot Meals","Main Dish",
928,"Sausage and Quinoa",0,,12:20:00 AM,12:45:00 AM,"Preheat oven to 450°.  Spray inside of lid of Dutch oven with olive oil.  Pour the quinoa into the pot, add the liquid and stir to coat the grains and make an even layer.

Add the sausages to the pot in a single layer, if possible.  Scatter the bell peppers on top and lighly season with salt.  Top with tomato wedges.  Cover and bake for about 45 minutes or until 3 minutes after the aroma of a fully cooked meal escapes the oven.  Fluff the quinoa with a fork when serving.  Serve immediately.",,,2,"American","Glorious One-Pot Meals","Main Dish",
929,"Chicken Satay",0,,12:20:00 AM,12:45:00 AM,"Preheat oven to 450°.  Coat the inside and lid of a Dutch oven with oil.  In a small bowl, whisk the scallion, peanut butter, soy sauce, brown sugar, ginger, garlic and 2 Tbs of broth.  Whisk until the sugar is dissolved and peanut butter is emulsified.  

Rinse the rice in a strainer under cold water until water runs clear.  Tip the rice into the pot.  Add the remaining broth and 1/4 cup water and stir to make an even layer.  Add the chicken and drizzle with 1/3 of the peanut sauce.

Arrange cabbage on top and pour half of the remaining sauce over it.  Add the snow peas and mushroom in another layer and pour the rest of the sauce over all.  Cover and bake for 45 minutes or until 3 minutes after the aroma of a fully cooked meal escapes the oven.  Serve immediately.  If the rice is still crunchy, fluff with a fork and replace the lid.  Let sit for another 3 to 5 mintues before serving.",,,2,"American","Glorious One-Pot Meals","Main Dish",12:05:00 AM
930,"Greek Chicken",0,,12:20:00 AM,12:45:00 AM,"Preheat oven to 450°.  Spray inside and lid of Dutch oven with oil.  Pour the couscous into the pot.  Add the liquid and stir to coat all the grains and make an even layer.  Place the chicken on top of the couscous and season lightly with salt and pepper.  Sprinkle with garlic, capers and half of the parsley.  Add the olives, zucchini and tomatoes.  Sprinkle with the rest of the parsley and lightly season again with salt and pepper.  Cover and bake for 45 minutes or until 3 minutes after the aroma of a fully cooked meal escapes the oven.  Serve immediately.",,,2,"American","Glorious One-Pot Meals","Main Dish",
931,"Red Curry Chicken",0,,12:20:00 AM,12:45:00 AM,"Preheat oven to 450°.  Spray inside and lid of Dutch oven with oil.  Rinse the rice in a strainer under cold water until the water runs clear.  Spread the rice in the pot in an even layer.  Place the chicken on the rice.  

In a medium bowl, whisk to coconut milk, red curry paste, fish sauce, brown sugar, lime zest and basil.  Pour half the mixture over the chicken.  Scatter the carrots and then the chickpeas in the pot.  Top with spinach and pour the rest of coconut mixture over all.

Cover and bake for 45 minutes or until 3 minutes after the aroma of a fully cooked meal escapes the oven.  Serve immediately.  If the rice is still a bit crunchy, quickly fluff with a fork and replace lid.  Let sit for another 3 to 5 minutes before serving.",,,2,"American","Glorious One-Pot Meals","Main Dish",12:05:00 AM
932,"Simply Chicken",0,,12:20:00 AM,12:45:00 AM,"Preheat oven to 450°.  Spray inside and lid of Dutch oven with oil.  Put the chicken pieces in the pot, trying not to overlap them, and lightly season with salt and pepper.  Add the potatoes and carrots and again lightly season with salt and pepper.  Scatter the mushrooms in the pot, then pour in the peas.  Cover and bake for 40 to 45 minutes or until 3 minutes after the aroma of a fully cooked meal escapes the oven.  Serve immediately.",,,2,"American","Glorious One-Pot Meals","Main Dish",
933,"Scarborough Fair Chicken",0,,12:20:00 AM,12:45:00 AM,"Preheat oven to 450°.  Spray inside and lid of Dutch oven with oil.  Rinse the rice in a strainer under cold water until water runs clear.  Pour the rice and liquid into the pot.  Stir to make an even layer.  Place the chicken on the rice and season lightly with salt and pepper.  Sprinkle with the garlic and shallots.

Add the zucchini and squash.  Scatter on the parsley and sage and tuck the thyme sprigs in crevices.  Cover and bake 45 minutes or until 3 minutes after the aroma of a fully cooked meal escapes the oven.  Serve immediately.",,,2,"American","Glorious One-Pot Meals","Main Dish",
934,"Spinach and Artichoke Dip",0,,12:10:00 AM,02:00:00 AM,"Use a 4-quart slow cooker.  Put the artichoke hearts into the stoneware.  Scrunch the spinach and chop it the best you can-you're mostly trying to get the long stems off.  Add it to the cooker and put in sour cream, cream cheese and jalapenos.  Top with 1/2 cup each shredded mozzarella and Parmesan.  Cover and cook on low for 2 hours or on high for 1 hour.  Stir.  The spinach should begin to wilt.  If it hasn't, cook some more.  When the spinach is totally wilted, add the remaining 1/2 cup of mozzarella and Parmesan cheeses and let them melt, with the lid off and allow moisture to evaporate.  Serve with your favorite chips, sliced veggies or bread cubes.",,,8,"American","Make it Fast, Cook it Slow","Slow Cooker",
935,"Apple Butter",0,,12:20:00 AM,11:59:00 PM,"Use a 6-quart slow cooker.  This is a two-day process.  Peel, core and quarter each apple.  Put the apples into your crock and add vanilla.  Cover and cook on low for 8 hours.  When the cooking is done, mash the apples with a fork.  Stir in the sugars, cinnamon and cloves.  Cover again and cook on low for 6 hours.  If you prefer your apple butter to be velvety smooth, blend with a handheld immersion blender or in small batches in a traditional blender.",10,"cups",,"American","Make it Fast, Cook it Slow","Slow Cooker",
936,"Apple Oatmeal",0,,12:10:00 AM,02:00:00 AM,"Use a 2-quart slow cooker.  Put the oats, chopped apple and milk into the stoneware.  Add the brown sugar, vanilla and salt and mix to combine.  Cover and cook on low for 2 to 3 hours or on high for 1 to 2 hours.  Check the consistency of the oats.  Garnish with cinnamon.",,,2,"American","Make it Fast, Cook it Slow","Slow Cooker",
937,"Baked Oatmeal",0,,12:10:00 AM,03:00:00 AM,"Use a 4-quart slow cooker.  Put the dry ingredients into the stoneware and add the dried fruit, milk, butter, vanilla and eggs.  Stir well to combine.  Cover and cook on low for 3 to 5 hours, checking after 90 minutes.  The oatmeal is done when the edges are brown and are beginning to crust, the center is set and a knife comes out clean.  Let sit in the cooling cooker for at least an hour before cutting.",,,8,"American","Make it Fast, Cook it Slow","Slow Cooker",01:00:00 AM
938,"Breakfast Risotto",0,,12:10:00 AM,06:00:00 AM,"Use a 4-quart slow cooker.  Turn cooker to high and add butter so it can begin melting.  Wash and cut up apples.  Set aside.  Add the rice to the butter and stir to coat.  Add apples, spices and salt.  Stir in the juice and milk.  Cover and cook on high for 3 to 5 hours or on low for 6 hours.",,,4,"American","Make it Fast, Cook it Slow","Slow Cooker",
939,"Egg, Feta and Mushroom Breakfast Casserole",0,,12:20:00 AM,02:00:00 AM,"Use a 4-quart slow cooker.  Saute the mushrooms and bell pepper in a large frying pan over medium heat in a bit of olive oil or butter until wilted and tender.  Spray inside of stoneware with cooking spray and add sauteed mushrooms, bell pepper and any mushroom juice.  Crumble in the entire block of feta cheese.  In a large bowl, whisk the eggs with a fork.  Add the pepper to the eggs and mix.  Pour the eggs on top of the feta and veggies.  Cover and cook on high for 2 to 4 hours or until eggs have fully set and begun to brown on the top and pull away from the sides.",,,8,"American","Make it Fast, Cook it Slow","Slow Cooker",
940,"Hash Brown Breakfast Casserole",0,,12:10:00 AM,06:00:00 AM,"Use a 6-quart slow cooker.  Spray the inside with cooking spray.  Dump the hash browns in.  Spread them out with your fingers to break up any clumps.  In a mixing bowl, combine the eggs with the milk, salt, pepper, cheese, sausage and diced vegetables.  Pour everything on top of the hash browns.  Cover and cook on low for 6 to 8 hours or on high for 3 to 4 hours.  The casserole is done when the eggs are fully cooked and the edges start to brown a bit.  If you want the cheese to brown and get crispy, cook it longer.",,,6,"American","Make it Fast, Cook it Slow","Slow Cooker",
941,"Overnight Breakfast Casserole",0,"overnight",12:20:00 AM,08:00:00 AM,"Use a 4-quart slow cooker.  Put vegetables and diced potato into the stoneware.  Add the sausage.  In a separate bowl, beat the eggs, milk and cheese together and pour on top of the other ingredients.  Cover and cook on low for 8 hours or on high for 4 hours.  The casserole is finished when the eggs are fully cooked and edges have begun to brown.",,,6,"American","Make it Fast, Cook it Slow","Slow Cooker",
